OBJECTID,ADDRTYPE,LOCATION,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,SPEEDING,HITPARKEDCAR
218483,Intersection,42ND AVE SW AND SW ADMIRAL WAY,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/10/12 00:00:00+00,NA,NA,NA,NA,NA,N
218484,Intersection,ALBION PL N AND N 35TH ST,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,0,2020/01/09 00:00:00+00,N,Raining,Wet,Daylight,NA,N
218485,Block,S ADAMS ST BETWEEN LETITIA AVE S AND RAINIER AVE S,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/04/05 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218486,Block,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/02 00:00:00+00,NA,NA,NA,NA,NA,N
218487,Block,MARION ST BETWEEN BOREN AVE AND MINOR AVE,2,Injury Collision,Parked Car,3,0,0,2,1,0,0,2020/06/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218488,Alley,NA,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/07/17 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
218489,Block,16TH AVE S BETWEEN EAST MARGINAL WAY S AND BOEING DR,1,Property Damage Only Collision,Head On,6,0,0,2,0,0,0,2020/09/12 00:00:00+00,N,Fog/Smog/Smoke,Dry,Daylight,Y,N
218490,NA,NA,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/09/18 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
218491,Block,W BOSTON ST BETWEEN 23RD AVE W AND THORNDYKE AVE W,0,Unknown,NA,2,0,0,0,0,0,0,2020/08/17 00:00:00+00,NA,NA,NA,NA,NA,Y
218492,Intersection,PRINCETON AVE NE AND SAND POINT WAY NE,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/09/28 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218493,Block,32ND AVE NE BETWEEN NE 140TH ST AND NE 143RD ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/06/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218494,Block,NE 115TH ST BETWEEN 28TH E AVE NE AND 30TH AVE NE,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/07/15 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218495,Block,DENNY WAY BETWEEN 6TH AVE AND BOREALIS AVE,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,2020/06/13 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,N
218497,Block,N 145TH ST BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/07/18 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218498,Block,3RD AVE N BETWEEN ROY ST AND VALLEY ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/07/24 00:00:00+00,NA,NA,NA,NA,NA,Y
218499,Block,26TH AVE S BETWEEN S LANE ST AND S DEARBORN E ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/01/30 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218500,Block,7TH AVE NW BETWEEN NW 65TH E ST AND NW 67TH ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/19 00:00:00+00,NA,NA,NA,NA,NA,Y
218502,Block,S CHARLES ST BETWEEN 24TH AVE S AND 25TH AVE S,0,Unknown,NA,2,0,0,0,0,0,0,2020/08/01 00:00:00+00,NA,NA,NA,NA,NA,Y
218503,Intersection,5TH AVE AND SENECA ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/16 00:00:00+00,NA,NA,NA,NA,NA,N
218504,Block,5TH AVE BETWEEN MARION ST AND MADISON ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/06/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218505,Block,WEST MARGINAL WAY S BETWEEN 1ST AVE S AND S HOLDEN ST,2,Injury Collision,Rear Ended,2,0,0,2,2,0,0,2020/02/21 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
218506,Block,16TH AVE BETWEEN E ALDER W ST AND E JEFFERSON ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/07/24 00:00:00+00,N,Clear,Dry,Unknown,NA,N
218507,Block,N 137TH ST BETWEEN WINGARD CT N AND NORTH PARK AVE N,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/23 00:00:00+00,NA,NA,NA,NA,NA,Y
218508,Block,SW ADMIRAL WAY BETWEEN SW OLGA ST AND 37TH E AVE SW,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/09/09 00:00:00+00,N,Clear,Dry,Daylight,Y,N
218509,Block,47TH AVE NE BETWEEN NE 65TH ST AND NE 68TH ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/10/04 00:00:00+00,NA,NA,NA,NA,NA,Y
218510,Intersection,35TH AVE S AND S ALASKA ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/07/06 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218511,Intersection,AURORA AVE N AND N 143RD ST,2,Injury Collision,Left Turn,4,0,0,3,1,0,0,2020/06/17 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218512,Block,1ST AV S BR NB BETWEEN EAST MARGINAL WAY S AND 1ST AV S NB OFF RP,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/06/16 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218513,Block,45TH AVE NE BETWEEN NE 80TH ST AND NE 86TH ST,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,2020/09/13 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218514,Intersection,1ST AVE AND MARION ST,2,Injury Collision,Angles,3,0,0,2,1,0,0,2020/07/13 00:00:00+00,N,Clear,Dry,Dusk,NA,N
218515,Block,FREMONT AVE N BETWEEN N 79TH ST AND N 80TH ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/08/22 00:00:00+00,NA,NA,NA,NA,NA,Y
218516,Block,1ST AVE S BETWEEN S HUDSON ST AND S DAWSON ST,2,Injury Collision,Angles,2,0,0,2,2,0,0,2020/02/24 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218517,Intersection,MONTLAKE BLVD NE AND NE PACIFIC PL,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,2020/01/04 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
218518,Block,SW ROXBURY ST BETWEEN 20TH AVE SW AND 21ST AVE SW,2,Injury Collision,Rear Ended,4,0,0,3,2,0,0,2020/08/13 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218519,Block,5TH AVE BETWEEN PIKE ST AND PINE ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/08/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218520,Block,15TH AVE W BETWEEN MAGNOLIA BR OFF RP AND MAGNOLIA BR,3,Fatality Collision,Other,4,0,0,4,0,0,1,2020/07/18 00:00:00+00,N,Partly Cloudy,Dry,Dark - Street Lights On,Y,N
218521,Intersection,AURORA AVE N AND N 125TH ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2020/08/16 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218522,Intersection,1ST AVE S AND OLSON PL SW,1,Property Damage Only Collision,Rear Ended,6,0,0,3,0,0,0,2020/09/10 00:00:00+00,N,Clear,Dry,Dusk,NA,N
218524,Intersection,6TH AVE S AND S LUCILE ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/09 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218526,Intersection,3RD AVE AND VINE ST,2,Injury Collision,Angles,3,0,0,2,1,0,0,2020/09/13 00:00:00+00,N,Fog/Smog/Smoke,Dry,Dark - Street Lights On,NA,N
218527,Intersection,BOREN AVE AND E YESLER WAY,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/10/04 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218528,Intersection,MONTLAKE BLVD NE AND NE 45TH ST,1,Property Damage Only Collision,Other,4,0,0,1,0,0,0,2020/08/23 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,Y,N
218530,Block,FREMONT AVE N BETWEEN N 42ND ST AND N MOTOR PL,2,Injury Collision,Parked Car,3,0,0,3,1,0,0,2020/09/04 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218531,Block,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,2020/02/04 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
218532,Block,RAINIER AVE S BETWEEN S BAYVIEW ST AND S MCCLELLAN ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/09/19 00:00:00+00,NA,NA,NA,NA,NA,Y
218533,Block,S ORCAS ST BETWEEN 1ST AVE S AND 2ND AVE S,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/09 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218535,Intersection,BALLARD AVE NW AND NW VERNON PL,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/08 00:00:00+00,NA,NA,NA,NA,NA,Y
218536,Block,SPEAR PL S BETWEEN S BARTON ST AND 46TH AVE S,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/02 00:00:00+00,NA,NA,NA,NA,NA,Y
218537,Intersection,M L KING JR WAY S AND RAINIER AVE S,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/05/15 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218538,Intersection,16TH AVE NE AND NE 55TH ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/07/02 00:00:00+00,NA,NA,NA,NA,NA,Y
218539,Block,4TH AVE S BETWEEN DIAGONAL AVE S AND COSTCO DR,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/09/04 00:00:00+00,NA,NA,NA,NA,NA,N
218540,Intersection,2ND AVE S AND S JACKSON ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/08/24 00:00:00+00,NA,NA,NA,NA,NA,N
218541,Intersection,M L KING JR ER WAY S AND S CLOVERDALE ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218542,Block,WARREN AVE N BETWEEN ALOHA ST AND WARD ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/09/23 00:00:00+00,NA,NA,NA,NA,NA,Y
218543,Intersection,5TH AVE AND MADISON ST,2,Injury Collision,Angles,5,0,0,2,1,0,0,2020/08/12 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218544,Block,SUMMIT AVE E BETWEEN E THOMAS ST AND E HARRISON ST,2,Injury Collision,NA,2,0,0,0,1,0,0,2020/07/02 00:00:00+00,NA,NA,NA,NA,NA,N
218545,Block,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,1,Property Damage Only Collision,Head On,3,0,0,2,0,0,0,2020/01/22 00:00:00+00,N,Raining,Wet,Dark - Street Lights On,NA,Y
218546,Block,AIRPORT WAY S BETWEEN 6TH AVE S AND MAYNARD AVE S,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/09/12 00:00:00+00,N,Fog/Smog/Smoke,Dry,Dawn,Y,N
218548,Block,55TH AVE S BETWEEN S FOUNTAIN ST AND S LEO ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/01 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218549,Intersection,MADISON ST AND TERRY AVE,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,0,2020/07/21 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218550,Block,10TH AVE S BETWEEN S KENYON ST AND S ELMGROVE ST,1,Property Damage Only Collision,Other,2,0,0,1,0,0,0,2020/08/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218551,Intersection,BROAD ST AND ELLIOTT AVE,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218552,Intersection,S COLUMBIAN WAY AND S SPOKANE ST,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/06/23 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218553,Block,4TH AVE S BETWEEN S FOREST ST AND S HANFORD ST,1,Property Damage Only Collision,Other,2,0,0,2,0,0,0,2020/09/21 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218554,Block,SAND POINT WAY NE BETWEEN NE 123RD ST AND SAND POINT ER WAY NE,2,Injury Collision,Parked Car,2,0,0,2,1,0,0,2020/05/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218555,Block,INTERLAKE AVE N BETWEEN DEAD END AND N 95TH ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/09/14 00:00:00+00,N,Overcast,Dry,Daylight,NA,Y
218556,Block,HARBOR AVE SW BETWEEN FAIRMOUNT AVE SW AND SW BRONSON WAY,2,Injury Collision,Rear Ended,3,0,0,2,2,0,0,2020/07/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218557,Block,BELMONT AVE E BETWEEN E ROY ST AND BELMONT PL E,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,2020/10/01 00:00:00+00,N,Clear,Dry,Daylight,Y,N
218559,Block,SUNNYSIDE AVE N BETWEEN N 46TH ST AND N 50TH ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/08/27 00:00:00+00,NA,NA,NA,NA,NA,Y
218560,Block,33RD AVE S BETWEEN S SPOKANE ST AND RAINIER AVE S,0,Unknown,NA,0,0,0,0,0,0,0,2020/07/16 00:00:00+00,NA,NA,NA,NA,NA,Y
218561,Block,STURGUS AVE S BETWEEN S MASSACHUSETTS ST AND S STATE ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/01/20 00:00:00+00,NA,NA,NA,NA,NA,Y
218562,Block,8TH AVE S BETWEEN S THISTLE ST AND S SULLIVAN ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/11 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218563,Block,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,2,Injury Collision,Other,2,0,0,2,1,0,0,2020/08/21 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218564,Block,SPRING ST BETWEEN 9TH AVE AND TERRY AVE,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/25 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218565,Intersection,6TH AVE AND SENECA ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/07/07 00:00:00+00,NA,NA,NA,NA,NA,N
218566,Block,31ST AVE W BETWEEN W CROCKETT ST AND DEAD END 1,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/09/22 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218567,Intersection,HIGHLAND PARK WAY SW AND WEST MARGINAL WAY SW,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/10/14 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218568,Intersection,STONE WAY N AND N NORTHLAKE WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/07/17 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218570,Intersection,MERCER ST AND QUEEN ANNE AVE N,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/10/06 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218571,Intersection,35TH AVE NE AND NE 105TH ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/01/08 00:00:00+00,N,Overcast,Wet,Dark - Street Lights On,NA,N
218572,Block,BANNER WAY NE BETWEEN NE 85TH ST OFF RP AND CORLISS WAY N,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/05/31 00:00:00+00,N,Raining,Wet,Daylight,Y,N
218573,Intersection,MERIDIAN AVE N AND N 107TH ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/06/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218574,Intersection,LEARY WAY NW AND NW 40TH ST,2b,Serious Injury Collision,Left Turn,2,0,0,2,2,1,0,2020/08/03 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,Y,N
218575,Block,60TH AVE S BETWEEN S PILGRIM ST AND S NORFOLK ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/06/17 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,Y
218576,Block,41ST AVE E BETWEEN E MADISON E ST AND E NEWTON ST,2,Injury Collision,Sideswipe,4,0,0,4,2,0,0,2020/06/19 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218577,Block,WEST MARGINAL WAY SW BETWEEN MARGINAL PL SW AND MARGINAL SB PL SW,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/09/03 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218578,Block,AIRPORT WAY S BETWEEN S EDMUNDS ST AND AIRPORT WY S VI,2b,Serious Injury Collision,Other,1,0,0,1,1,1,0,2020/08/25 00:00:00+00,N,Clear,Dry,Daylight,Y,N
218579,Block,62ND AVE NE BETWEEN NE 77TH ST AND DEAD END,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/06/23 00:00:00+00,NA,NA,NA,NA,NA,Y
218580,Intersection,RAINIER AVE S AND S MOUNT BAKER EB BV,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/09/12 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
218581,Intersection,SUMMIT AVE E AND E ROY ST,2,Injury Collision,Angles,3,0,0,2,1,0,0,2020/08/04 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218582,Block,EASTLAKE AVE E BETWEEN E ALLISON ST AND HARVARD AVE E,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/10/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218584,Intersection,HIGHLAND DR AND TAYLOR AVE N,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/07/24 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218585,Intersection,LINDEN AVE N AND N 85TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2020/07/30 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218587,Block,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/08/17 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218589,Intersection,13TH AVE AND E PIKE ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/08/23 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218590,Intersection,16TH AVE SW AND SW HENDERSON ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/06/11 00:00:00+00,N,Raining,Wet,Daylight,NA,N
218591,Block,S HOLGATE ST BETWEEN S HOLGATE BR AND AIRPORT S WAY S,1,Property Damage Only Collision,Other,1,0,0,1,0,0,0,2020/08/02 00:00:00+00,N,Overcast,Dry,Daylight,NA,N
218592,Block,EAST GREEN LAKE DR N BETWEEN NE MAPLE LEAF PL AND 4TH AVE NE,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,2020/10/10 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,NA,N
218593,Block,RAINIER AVE S BETWEEN S KENYON ST AND S ELMGROVE ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/07/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218594,Intersection,3RD AVE AND BROAD ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/09/13 00:00:00+00,N,Fog/Smog/Smoke,Dry,Other,NA,N
218595,Block,24TH AVE SW BETWEEN SW WEBSTER ST AND SW HOLDEN ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/08/28 00:00:00+00,NA,NA,NA,NA,NA,Y
218596,Block,ALASKAN WY VI SB BETWEEN ALASKAN WY VI SB EFR OFF RP AND S HOLGATE ST,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/07/16 00:00:00+00,N,Clear,Dry,Daylight,Y,N
218597,Block,S JACKSON ST BETWEEN 6TH AVE S AND MAYNARD AVE S,2b,Serious Injury Collision,NA,4,0,0,0,4,0,0,2020/10/22 00:00:00+00,NA,NA,NA,NA,NA,N
218598,Block,AURORA AVE N BETWEEN N 125TH ST AND N 127TH ST,2,Injury Collision,Angles,2,0,0,2,1,0,0,2020/06/27 00:00:00+00,N,Overcast,Wet,Daylight,NA,N
218599,Block,11TH AVE BETWEEN E PIKE ST AND E PINE ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/01/20 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218600,Block,W CROCKETT ST BETWEEN 10TH AVE W AND 11TH AVE W,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/08/25 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218601,Intersection,ADMIRAL AVALON RP AND SW ADMIRAL WAY,1,Property Damage Only Collision,Other,2,0,0,1,0,0,0,2020/08/04 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218602,Block,40TH AVE W BETWEEN W RAYE ST AND W ARMOUR ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/08/22 00:00:00+00,NA,NA,NA,NA,NA,Y
218603,Intersection,12TH AVE AND E HOWELL ST,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/10/02 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218604,Block,RAINIER AVE S BETWEEN S HOLLY ST AND S WILLOW ST,2,Injury Collision,Rear Ended,2,0,0,2,1,0,0,2020/07/10 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218605,Intersection,AURORA AVE N AND N 84TH ST,2,Injury Collision,Angles,3,0,0,2,2,0,0,2020/07/27 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218606,Block,15TH AVE NW BETWEEN NW 61ST ST AND NW 62ND ST,1,Property Damage Only Collision,NA,1,0,0,0,0,0,0,2020/07/22 00:00:00+00,NA,NA,NA,NA,NA,N
218607,Intersection,5TH AVE NE AND NE 145TH ST,1,Property Damage Only Collision,Angles,4,0,0,3,0,0,0,2020/09/05 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218608,Intersection,BEACON WR AVE S AND S WARSAW ST,2,Injury Collision,Angles,5,0,0,2,1,0,0,2020/09/27 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218610,Block,UNIVERSITY WAY NE BETWEEN NE 52ND ST AND NE 55TH ST,1,Property Damage Only Collision,Parked Car,7,0,0,2,0,0,0,2020/08/28 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218611,Intersection,HIGHLAND PARK WAY SW AND SW HOLDEN N ST,1,Property Damage Only Collision,Rear Ended,4,0,0,2,0,0,0,2020/07/09 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218612,Block,GREENWOOD AVE N BETWEEN N 134TH ST AND N 136TH ST,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/08/08 00:00:00+00,N,Clear,Dry,Daylight,NA,Y
218613,Block,S GENESEE ST BETWEEN 42ND AVE S AND 43RD AVE S,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,2020/09/10 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218614,Block,9TH AVE BETWEEN ALDER ST AND JEFFERSON ST,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,2020/09/15 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218616,Block,DEXTER AVE N BETWEEN GARFIELD N ST AND HAYES ST,0,Unknown,NA,0,0,0,0,0,0,0,2020/10/14 00:00:00+00,NA,NA,NA,NA,NA,Y
218617,Intersection,DENNY WAY AND DEXTER AVE,2,Injury Collision,Left Turn,4,0,0,2,1,0,0,2020/01/03 00:00:00+00,N,Clear,Dry,Dark - Street Lights On,NA,N
218618,Intersection,REPUBLICAN ST AND TERRY AVE N,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,2020/08/11 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218619,Intersection,1ST AVE S AND S STACY ST,2,Injury Collision,Other,1,0,0,1,1,0,0,2020/08/09 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218620,Intersection,30TH AVE SW AND SW BARTON ST,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/08/17 00:00:00+00,NA,NA,NA,NA,NA,N
218621,Block,23RD AVE NW BETWEEN NW 65TH ST AND NW 67TH ST,0,Unknown,Pedestrian,3,2,0,1,0,0,0,2020/05/06 00:00:00+00,N,Clear,Wet,Daylight,Y,Y
218622,Block,EAST MARGINAL WAY S BETWEEN S MEAD ST AND S FIDALGO ST,2b,Serious Injury Collision,Left Turn,2,0,0,2,2,1,0,2020/07/08 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218623,Block,BALLARD BR BETWEEN 15TH AVE W AND POINT A,1,Property Damage Only Collision,NA,2,0,0,0,0,0,0,2020/09/19 00:00:00+00,NA,NA,NA,NA,NA,N
218624,Block,MERCER NR ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,2020/08/11 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218625,Block,SWIFT AVE S BETWEEN COVELLO W DR S AND COVELLO E DR S,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,2020/07/12 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218626,Block,S BARTON PL BETWEEN 50TH S AVE S AND 51ST AVE S,1,Property Damage Only Collision,Parked Car,3,0,0,2,0,0,0,2020/04/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218627,Block,5TH AVE BETWEEN BELL ST AND BATTERY ST,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,2020/09/26 00:00:00+00,N,Overcast,Dry,Dark - Street Lights On,NA,N
218628,Block,S DEARBORN ST BETWEEN DEARBORN ST OFF RP AND 13TH AVE S,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/09/01 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218629,Intersection,AURORA AVE N AND N NORTHGATE WAY,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,2020/06/26 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218630,Block,23RD AVE BETWEEN E TERRACE ST AND E JEFFERSON ST,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/09/06 00:00:00+00,N,Clear,Dry,Daylight,NA,N
218631,Block,22ND AVE S BETWEEN S CHARLES ST AND S NORMAN ST,0,Unknown,NA,2,0,0,0,0,0,0,2020/08/09 00:00:00+00,NA,NA,NA,NA,NA,Y
218632,Intersection,PHINNEY AVE N AND N 46TH ST,1,Property Damage Only Collision,Rear Ended,3,0,0,2,0,0,0,2020/07/11 00:00:00+00,N,Clear,Dry,Daylight,NA,N
